timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,user_agent,url,is_internal_traffic,label,attack_type
2025-10-29 12:31:31,38.226.36.109,101.110.94.112,14953,1433,TCP,4856,5822,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/.env?id=913648,True,0,benign
2025-10-29 12:33:59,185.41.164.118,75.194.231.43,63361,443,UDP,109481,455411,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/config.php?id=559323,False,0,benign
2025-10-29 13:11:19,43.141.172.8,180.228.206.49,3389,3306,UDP,9382,37606,curl/8.4.0,https://app.company.in/backup.sql?id=907755,False,0,benign
2025-10-29 13:28:26,9.5.13.199,56.210.13.243,41983,80,TCP,31156,105007,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://internal.bank.local/login?id=432795,False,0,benign
2025-10-29 13:29:01,171.12.15.22,11.226.57.234,41969,22,TCP,2461,7597,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-10-29 13:29:59,83.84.41.22,28.144.255.81,47465,3306,TCP,54765,184773,python-urllib/3.9,https://api.service.io/.env?id=878517,False,0,benign
2025-10-29 13:37:06,177.97.246.244,13.182.94.33,57676,21,TCP,48142,101629,python-urllib/3.9,https://api.service.io/manager/html?id=401610,False,0,benign
2025-10-29 13:39:23,207.50.224.201,12.48.33.37,39879,3389,TCP,3021,6476,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-10-29 14:02:51,229.190.29.202,227.247.4.188,36822,1433,TCP,114759,111997,python-requests/2.31.0,https://webmail.corp/backup.sql?id=382289,False,0,benign
2025-10-29 14:16:29,162.13.76.254,73.72.65.245,52458,1433,TCP,53508,128044,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://api.service.io/phpmyadmin?id=753009,False,0,benign
2025-10-29 14:20:59,91.160.194.173,77.15.177.253,49325,3306,UDP,71972,72874,curl/8.4.0,https://webmail.corp/manager/html?id=903678,True,0,benign
2025-10-29 14:30:34,30.148.149.67,167.70.107.196,60641,3389,TCP,12017,38478,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://app.company.in/admin?id=580903,False,0,benign
2025-10-29 14:44:05,41.43.75.154,142.43.155.60,28379,25,TCP,29328,58209,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/owa/auth/logon.aspx?id=378250,False,0,benign
2025-10-29 15:09:41,172.244.147.126,55.57.208.230,17367,3306,TCP,24377,27522,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/owa/auth/logon.aspx?id=752898,False,0,benign
2025-10-29 15:11:12,134.39.77.45,251.38.220.253,3389,3389,TCP,17377,57889,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/wp-login.php?id=567820,False,1,credential-stuffing
2025-10-29 15:20:58,212.147.21.81,104.241.157.174,29269,3306,TCP,28934,13178,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/phpmyadmin?id=943925,False,0,benign
2025-10-29 15:27:22,98.240.20.130,79.211.249.11,41861,3306,TCP,164441,41204,curl/8.4.0,https://webmail.corp/login?id=134691,False,0,benign
2025-10-29 15:29:14,112.239.13.12,125.58.57.155,34059,53,UDP,122997,205946,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/shell?id=934677,False,0,benign
2025-10-29 15:38:41,154.25.1.170,255.169.34.203,3389,3389,ICMP,3324,12415,python-requests/2.31.0,,False,1,brute-force
2025-10-29 15:39:25,67.125.193.89,29.60.189.127,1433,445,TCP,106579,53295,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,False,0,benign
2025-10-29 15:43:38,163.174.45.93,239.88.128.58,4109,21,TCP,148127,287519,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/dashboard?id=163152,True,0,benign
2025-10-29 15:43:45,186.140.76.104,40.3.169.136,25162,3306,TCP,17294,16149,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/manager/html?id=54754,True,0,benign
2025-10-29 15:50:52,97.62.120.106,31.164.188.240,56021,22,TCP,49687,57934,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://app.company.in/manager/html?id=352819,False,0,benign
2025-10-29 15:56:15,39.137.116.254,192.243.7.166,58986,21,TCP,48552,201956,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,True,0,benign
2025-10-29 16:13:05,83.189.25.94,103.154.66.54,443,3306,TCP,5653,2483,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-10-29 16:17:02,80.87.192.187,104.91.154.87,31422,53,TCP,11954,1510,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/wp-login.php?id=267556,False,0,benign
2025-10-29 16:24:25,11.20.240.14,205.146.192.190,57674,445,TCP,73225,101193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/login?id=208432,False,0,benign
2025-10-29 16:39:46,105.106.123.106,149.105.228.18,20178,53,TCP,9963,29581,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/owa/auth/logon.aspx?id=565034,False,0,benign
2025-10-29 16:48:31,155.235.181.202,208.143.236.166,31172,80,TCP,104903,393960,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/api/v1/users?id=470861,False,0,benign
2025-10-29 16:53:27,5.94.64.17,142.254.177.222,37602,47100,TCP,177718,700860,python-urllib/3.9,,False,0,benign
2025-10-29 16:55:35,16.137.24.238,254.161.3.54,65351,1433,UDP,137293,542848,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/test.php?id=587218,True,0,benign
2025-10-29 16:58:02,32.200.129.214,178.235.33.18,51565,80,UDP,523183,1642736,python-requests/2.31.0,https://app.company.in/.env?id=63839,False,0,benign
2025-10-29 17:14:43,136.63.2.67,228.254.132.162,49434,25,TCP,19050,37408,zgrab/0.x,https://internal.bank.local/test.php?id=318669,False,0,benign
2025-10-29 17:25:57,161.132.90.141,79.142.25.16,443,25,TCP,29246,86420,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://api.service.io/dashboard?id=945468,False,0,benign
2025-10-29 17:46:54,243.242.255.226,40.249.133.199,27188,445,TCP,36792,73731,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/test.php?id=350473,False,0,benign
2025-10-29 18:18:15,239.127.99.97,131.130.87.71,30263,22,TCP,19997,47229,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-10-29 18:44:28,184.96.32.103,237.250.8.3,13113,22,TCP,52443,166829,curl/8.4.0,https://internal.bank.local/shell?id=449909,True,0,benign
2025-10-29 19:22:45,69.124.79.173,212.104.207.100,443,3306,TCP,1425,4999,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/wp-login.php?id=224438,False,0,benign
2025-10-29 20:52:58,17.72.204.159,110.26.146.80,49237,3306,TCP,30572,110683,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/manager/html?id=341414,False,0,benign
2025-10-29 20:59:37,174.151.87.134,138.203.234.30,21,80,TCP,2431,1520,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/.env?id=658374,False,0,benign
2025-10-29 21:04:16,147.157.208.77,206.62.192.128,8124,443,TCP,4721,7174,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/backup.sql?id=501435,True,0,benign
2025-10-29 21:05:48,41.10.124.226,135.86.250.184,80,25,UDP,71155,71372,python-requests/2.31.0,https://internal.bank.local/admin?id=371607,False,0,benign
2025-10-29 21:29:31,108.66.188.185,113.112.151.211,28307,3389,TCP,16017,6257,python-urllib/3.9,https://portal.example.org/dashboard?id=252955,False,0,benign
2025-10-29 21:42:43,186.220.109.27,115.237.147.151,34080,445,TCP,67250,128811,python-requests/2.31.0,,False,0,benign
2025-10-29 22:31:19,80.128.42.119,107.224.149.96,62052,1433,TCP,15471,47971,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/?id=288635,False,0,benign
2025-10-29 22:51:41,224.20.199.75,26.10.236.118,64222,1433,TCP,129346,175209,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/login?id=824039,True,0,benign
2025-10-29 23:13:09,243.199.80.91,61.124.52.164,7056,21,TCP,15025,41567,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/?id=742543,False,0,benign
2025-10-29 23:14:10,243.191.148.222,133.53.162.107,19007,3306,TCP,965,325,Mozilla/5.0 (compatible; sqlmap/1.7),,False,1,xss
2025-10-29 23:18:15,224.21.95.104,127.167.145.31,53,445,TCP,31591,59246,python-requests/2.31.0,https://api.service.io/wp-login.php?id=439885,False,0,benign
2025-10-29 23:25:09,202.117.188.88,210.109.171.71,3389,25,TCP,685,2277,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-10-29 23:25:36,140.95.150.50,131.139.100.131,13924,3389,TCP,2155,3197,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/manager/html?id=566633,True,0,benign
2025-10-29 23:29:57,246.11.43.121,113.233.15.186,9589,22,TCP,5363,5072,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-10-29 23:33:12,97.157.210.203,118.31.243.229,34076,443,TCP,4392,16618,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-10-29 23:41:07,72.148.11.198,114.28.158.162,11031,22,TCP,9208,30529,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/owa/auth/logon.aspx?id=213624,False,0,benign
2025-10-29 23:49:04,58.55.188.62,164.191.172.248,33454,3306,TCP,4157,875,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/shell?id=910875,False,0,benign
2025-10-30 00:14:01,143.91.141.85,54.13.10.19,54505,80,TCP,2322,2633,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/admin?id=283299,False,0,benign
2025-10-30 00:17:05,186.68.238.157,125.100.53.199,38111,3306,TCP,259610,500920,curl/8.4.0,https://api.service.io/test.php?id=549037,False,0,benign
2025-10-30 00:20:57,213.31.174.10,238.134.53.39,47673,3306,TCP,7442,6550,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/admin?id=480515,False,0,benign
2025-10-30 00:22:33,75.29.149.62,121.88.179.151,37226,21,ICMP,620,1228,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/?id=348007,False,0,benign
2025-10-30 00:31:05,53.110.106.249,45.55.93.148,56687,445,UDP,12363,38206,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://internal.bank.local/.env?id=525257,False,0,benign
2025-10-30 01:04:47,196.181.99.213,161.182.195.115,43626,53,TCP,3642,8773,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-10-30 01:15:59,135.131.161.227,177.65.132.14,52108,26847,UDP,5345,12036,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/wp-login.php?id=255669,False,0,benign
2025-10-30 01:18:55,182.62.202.187,140.175.175.127,3389,25,TCP,68634,265743,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,True,0,benign
2025-10-30 01:21:56,57.72.52.24,166.83.167.218,24983,21,UDP,10753,43718,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/test.php?id=272814,False,0,benign
2025-10-30 01:24:24,25.232.238.185,215.53.255.121,20719,25,TCP,3483,10080,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/dashboard?id=630371,False,0,benign
2025-10-30 01:31:17,225.63.24.156,74.181.220.83,3389,1433,TCP,44981,92761,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/test.php?id=361247,False,0,benign
2025-10-30 01:36:10,250.101.123.152,40.206.157.234,37475,3306,TCP,138677,55113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-10-30 01:48:23,24.101.252.56,40.138.110.113,61572,21,TCP,51999,85442,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/api/v1/users?id=380934,False,0,benign
2025-10-30 02:08:35,35.207.165.58,79.79.69.201,1088,53,TCP,434,50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-10-30 02:26:02,11.208.17.186,40.12.94.33,12189,22,UDP,3699,13061,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/phpmyadmin?id=382553,False,0,benign
2025-10-30 02:28:24,20.42.254.195,14.140.37.1,22,80,TCP,23763,13000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/test.php?id=587765,False,0,benign
2025-10-30 02:33:45,247.167.199.25,108.149.207.11,49234,3389,TCP,14900,29488,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/admin?id=874747,False,0,benign
2025-10-30 02:47:27,119.208.4.3,118.82.192.88,44965,3306,TCP,13047,18858,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://internal.bank.local/backup.sql?id=849558,False,0,benign
2025-10-30 02:56:58,234.94.106.211,41.31.54.186,4972,3306,TCP,4571,6198,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/admin?id=885069,False,0,benign
2025-10-30 02:59:29,7.15.54.86,72.236.214.13,53,3306,TCP,2324,598,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-10-30 03:02:37,200.212.57.141,160.210.231.244,16086,22,TCP,547134,1384010,python-urllib/3.9,https://api.service.io/login?id=865456,False,0,benign
2025-10-30 03:07:49,33.6.125.177,60.224.87.96,445,1433,TCP,23002,8837,python-requests/2.31.0,https://api.service.io/phpmyadmin?id=54254,False,0,benign
2025-10-30 03:30:16,97.170.241.164,9.28.122.254,59584,3306,TCP,61537,117023,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/.env?id=35585,False,0,benign
2025-10-30 03:39:57,180.254.135.187,42.60.175.100,24264,3389,TCP,22247,3167,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://api.service.io/admin?id=589800,False,0,benign
2025-10-30 03:42:44,73.61.212.235,185.99.91.16,53800,1433,TCP,23721,98011,curl/8.4.0,https://portal.example.org/owa/auth/logon.aspx?id=152269,False,0,benign
2025-10-30 03:45:19,1.109.200.95,220.104.40.191,13936,80,TCP,19943,31111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/.env?id=131427,True,0,benign
2025-10-30 03:48:05,157.177.68.227,89.21.203.229,32011,25,UDP,3667,9281,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-10-30 03:49:43,15.39.159.155,146.198.58.173,3869,21,TCP,1952,4443,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-10-30 03:58:01,19.63.146.28,185.171.129.70,31914,53,TCP,40862,145594,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/?id=982203,False,0,benign
2025-10-30 04:03:53,139.149.115.60,97.251.57.141,30715,25,TCP,29748,87923,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/wp-login.php?id=874077,True,0,benign
2025-10-30 04:10:12,102.244.175.215,102.128.135.19,52790,53,TCP,98839,403625,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/admin?id=569829,False,0,benign
2025-10-30 04:13:04,7.71.208.50,27.13.17.204,53,80,TCP,71437,252271,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-10-30 04:45:59,44.80.110.156,38.36.174.87,35803,3389,TCP,6041,20907,python-urllib/3.9,https://app.company.in/admin?id=4186,True,0,benign
2025-10-30 05:15:50,155.75.37.62,146.192.251.104,12664,80,TCP,134880,437340,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-10-30 05:39:07,116.140.171.87,192.17.152.15,31834,21,TCP,74910,165064,curl/8.4.0,,False,0,benign
2025-10-30 05:41:12,108.39.47.66,153.40.17.92,21,22,TCP,66525,160107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,True,0,benign
2025-10-30 05:43:59,240.18.150.34,243.95.49.215,2787,1433,TCP,805261,630410,curl/8.4.0,https://portal.example.org/dashboard?id=810712,False,0,benign
2025-10-30 05:44:29,134.208.21.213,93.61.238.81,4963,80,TCP,579739,64500,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,False,0,benign
2025-10-30 06:11:52,94.10.172.61,32.192.242.152,36445,21,TCP,66427,262161,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://webmail.corp/phpmyadmin?id=908155,False,0,benign
2025-10-30 06:21:28,127.202.219.112,203.91.208.8,53275,3306,TCP,54410,100184,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://app.company.in/admin?id=670745,False,0,benign
2025-10-30 06:44:18,248.23.49.30,87.220.181.60,54504,3389,TCP,124324,106836,curl/8.4.0,https://webmail.corp/shell?id=427807,False,0,benign
2025-10-30 06:50:58,192.65.218.200,21.138.108.70,57060,443,UDP,8653,4483,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/login?id=775941,False,0,benign
2025-10-30 06:53:38,217.9.21.242,141.51.51.191,80,53,TCP,8850,17872,curl/8.4.0,,True,0,benign
2025-10-30 07:09:43,50.28.104.93,127.23.146.56,24252,21,TCP,64697,218339,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/?id=853578,False,0,benign
2025-10-30 07:09:49,100.203.45.210,21.23.233.118,22022,3389,TCP,5595,23206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/api/v1/users?id=161663,False,0,benign
2025-10-30 07:20:31,224.13.197.40,44.84.73.144,39067,22,TCP,56864,79223,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/admin?id=322516,False,0,benign
2025-10-30 07:23:51,176.233.37.83,120.129.170.234,59447,80,TCP,28308,118823,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/dashboard?id=558748,False,0,benign
2025-10-30 07:35:05,241.108.51.244,130.98.204.125,31997,1433,TCP,5597,23245,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/api/v1/users?id=899623,False,0,benign
2025-10-30 07:55:49,45.111.130.230,44.205.0.116,53932,1433,TCP,22957,19303,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/shell?id=847280,True,0,benign
2025-10-30 07:59:10,88.182.26.210,187.203.16.22,11506,443,TCP,177749,700285,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/.env?id=627884,False,0,benign
2025-10-30 07:59:40,111.93.223.147,125.200.241.171,3306,22,TCP,25129,67619,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/config.php?id=909677,False,0,benign
2025-10-30 08:02:56,28.248.248.109,222.230.109.232,18908,25,TCP,25297,36339,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/test.php?id=754268,False,0,benign
2025-10-30 08:09:14,196.73.107.252,129.29.60.27,55835,53,TCP,37286,69357,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,False,0,benign
2025-10-30 08:20:04,135.135.148.192,17.105.16.168,41007,25,UDP,45922,45369,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-10-30 08:27:09,247.20.59.62,90.88.77.242,21,22,TCP,12973,1233,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/manager/html?id=678594,False,0,benign
2025-10-30 08:28:16,78.2.229.200,54.113.186.237,22,22,UDP,38577,53810,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,False,1,brute-force
2025-10-30 08:54:57,50.175.152.61,248.84.75.54,26588,3389,UDP,4111,4122,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/dashboard?id=227671,False,0,benign
